foodb_compound_id	foodb_compound_name	chebi_id	chebi_label	match_source	match_type
21109	1,2-Di-O-palmitoyl-3-O-(6-sulfoquinovopyranosyl)glycerol	CHEBI:143042	1,2-Di-O-palmitoyl-3-O-(6-sulfoquinovopyranosyl)glycerol	primary_name	exact_label
21110	Ginsenoyne A linoleate	CHEBI:171689	Ginsenoyne A linoleate	primary_name	exact_label
21111	Acetylpanaxydol	CHEBI:191726	Acetylpanaxydol	primary_name	exact_label
21112	Panaxydol linoleate	CHEBI:171905	Panaxydol linoleate	primary_name	exact_label
21116	Sesaminol glucoside	CHEBI:178183	Sesaminol glucoside	primary_name	exact_label
21117	Sesaminol glucosyl-(1->2)-glucoside	CHEBI:191723	Sesaminol glucosyl-(1->2)-glucoside	primary_name	exact_label
21118	Sesaminol glucosyl-(1->2)-[glucosyl-(1->6)]-glucoside	CHEBI:188971	Sesaminol glucosyl-(1->2)-[glucosyl-(1->6)]-glucoside	primary_name	exact_label
21119	Kanzonol K	CHEBI:175519	Kanzonol K	primary_name	exact_label
21120	Reticulacinone	CHEBI:171856	Reticulacinone	primary_name	exact_label
21121	Betavulgarin xyloside	CHEBI:191664	Betavulgarin xyloside	primary_name	exact_label
21122	Betavulgarin glucoside	CHEBI:192036	Betavulgarin glucoside	primary_name	exact_label
21123	2,6-Dimethyl-7-octene-2,6-diol	CHEBI:179552	2,6-Dimethyl-7-octene-2,6-diol	primary_name	exact_label
21124	Shinflavanone	CHEBI:175117	Shinflavanone	primary_name	exact_label
21126	Allyl cinnamate	CHEBI:191535	Allyl cinnamate	primary_name	exact_label
21127	Dibutyl decanedioate	CHEBI:165632	Dibutyl decanedioate	primary_name	exact_label
21129	b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-L-arabinose	CHEBI:168057	b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-L-arabinose	primary_name	exact_label
21130	a-L-Fucopyranosyl-(1->2)-b-D-galactopyranosyl-(1->2)-D-xylose	CHEBI:173182	a-L-Fucopyranosyl-(1->2)-b-D-galactopyranosyl-(1->2)-D-xylose	primary_name	exact_label
21132	a-L-Arabinofuranosyl-(1->3)-[a-L-arabinofuranosyl-(1r5)]-L-arabinose	CHEBI:173289	a-L-Arabinofuranosyl-(1->3)-[a-L-arabinofuranosyl-(1r5)]-L-arabinose	primary_name	exact_label
21133	beta-D-Galactopyranosyl-(1->4)-2-amino-2-deoxy-beta-D-glucopyranosyl-(1->6)-D-mannose	CHEBI:188134	beta-D-Galactopyranosyl-(1->4)-2-amino-2-deoxy-beta-D-glucopyranosyl-(1->6)-D-mannose	primary_name	exact_label
21134	b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-D-fucose	CHEBI:169057	b-D-Xylopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-D-fucose	primary_name	exact_label
21138	6b-Angeloyl-3b,8b,9b-trihydroxy-7(11)-eremophilen-12,8-olide	CHEBI:175880	6b-Angeloyl-3b,8b,9b-trihydroxy-7(11)-eremophilen-12,8-olide	primary_name	exact_label
21139	Methyl (3b,11x)-3-Hydroxy-8-oxo-6-eremophilen-12-oate	CHEBI:174675	Methyl (3b,11x)-3-Hydroxy-8-oxo-6-eremophilen-12-oate	primary_name	exact_label
21140	Amaranthussaponin III	CHEBI:191892	Amaranthussaponin III	primary_name	exact_label
21141	Gibberellin A99	CHEBI:175856	Gibberellin A99	primary_name	exact_label
21142	8-Hydroxyhesperetin 7-[6-acetylglucosyl-(1->2)-glucoside]	CHEBI:169793	8-Hydroxyhesperetin 7-[6-acetylglucosyl-(1->2)-glucoside]	primary_name	exact_label
21145	Artocarpanone A	CHEBI:175062	Artocarpanone A	primary_name	exact_label
21150	6b-Hydroxy-8a-methoxy-7(11)-eremophilen-12,8-olide	CHEBI:174673	6b-Hydroxy-8a-methoxy-7(11)-eremophilen-12,8-olide	primary_name	exact_label
21152	Loquatoside	CHEBI:176124	Loquatoside	primary_name	exact_label
21153	ent-Epicatechin-(4alpha->6)-ent-epicatechin	CHEBI:173295	ent-Epicatechin-(4alpha->6)-ent-epicatechin	primary_name	exact_label
21156	Kudzusaponin SA1	CHEBI:173198	Kudzusaponin SA1	primary_name	exact_label
21157	Kudzusaponin SA2	CHEBI:192214	Kudzusaponin SA2	primary_name	exact_label
21158	Kudzusaponin SA3	CHEBI:230895	Kudzusaponin SA3	primary_name	exact_label
21159	1,3,6-Trihydroxy-5-methoxyxanthone	CHEBI:174597	1,3,6-Trihydroxy-5-methoxyxanthone	primary_name	exact_label
21160	Soyasapogenol B 3-O-[a-L-rhamnosyl-(1->4)-b-D-galactosyl-(1->4)-b-D-glucuronide]	CHEBI:191583	Soyasapogenol B 3-O-[a-L-rhamnosyl-(1->4)-b-D-galactosyl-(1->4)-b-D-glucuronide]	primary_name	exact_label
21161	7-Hydroxyheptaphylline	CHEBI:69933	7-Hydroxyheptaphylline	primary_name	exact_label
21162	Secoisotetrandrine	CHEBI:169446	Secoisotetrandrine	primary_name	exact_label
21163	Alkaloid A6	CHEBI:178253	Alkaloid A6	primary_name	exact_label
21164	N-[[3-Hydroxy-2-(2-pentenyl)cyclopentyl]acetyl]isoleucine	CHEBI:189921	N-[[3-Hydroxy-2-(2-pentenyl)cyclopentyl]acetyl]isoleucine	primary_name	exact_label
21167	1-Hydroxy-3,5-dimethoxy-2-prenylxanthone	CHEBI:174577	1-Hydroxy-3,5-dimethoxy-2-prenylxanthone	primary_name	exact_label
21168	2-Methyl-3-propylpyrazine	CHEBI:193646	2-Methyl-3-propylpyrazine	primary_name	exact_label
21169	2,3-Diethylpyrazine	CHEBI:166525	2,3-Diethylpyrazine	primary_name	exact_label
21170	2-Ethyl-3-methylpyrazine, 9CI	CHEBI:193620	2-Ethyl-3-methylpyrazine, 9CI	primary_name	exact_label
21171	(2S)-2-Butanol O-[b-D-Apiofuranosyl-(1->6)-b-D-glucopyranoside]	CHEBI:168098	(2S)-2-Butanol O-[b-D-Apiofuranosyl-(1->6)-b-D-glucopyranoside]	primary_name	exact_label
21172	Heteroflavanone C	CHEBI:175311	Heteroflavanone C	primary_name	exact_label
21173	5-Hydroxy-3,3',7,8-tetramethoxy-4',5'-methylenedioxyflavone	CHEBI:172642	5-Hydroxy-3,3',7,8-tetramethoxy-4',5'-methylenedioxyflavone	primary_name	exact_label
21175	1,7-Dihydroxy-3,6-dimethoxy-2,8-diprenylxanthone	CHEBI:175412	1,7-Dihydroxy-3,6-dimethoxy-2,8-diprenylxanthone	primary_name	exact_label
21176	ent-Epicatechin-(4alpha->8)-ent-epicatechin 3-gallate	CHEBI:186526	ent-Epicatechin-(4alpha->8)-ent-epicatechin 3-gallate	primary_name	exact_label
21179	Cyanidin 3-(6''-p-coumarylsambubioside)	CHEBI:183044	Cyanidin 3-(6''-p-coumarylsambubioside)	primary_name	exact_label
21184	Edulisin VI	CHEBI:176006	Edulisin VI	primary_name	exact_label
21189	Pantoyllactone glucoside	CHEBI:168720	Pantoyllactone glucoside	primary_name	exact_label
21193	Myzodendrone	CHEBI:175345	Myzodendrone	primary_name	exact_label
21194	Phenylethyl primeveroside	CHEBI:167926	Phenylethyl primeveroside	primary_name	exact_label
21196	(7'x,8'x)-4,7'-Epoxy-3,8'-bilign-7-ene-3,5'-dimethoxy-4',9,9'-triol	CHEBI:175608	(7'x,8'x)-4,7'-Epoxy-3,8'-bilign-7-ene-3,5'-dimethoxy-4',9,9'-triol	primary_name	exact_label
21200	3b-Hydroxy-6b-(3-chloro-2-hydroxy-2-methylbutanoyloxy)-7(11)-eremophilen-12,8b-olide	CHEBI:195182	3b-hydroxy-6b-(3-chloro-2-hydroxy-2-methylbutanoyloxy)-7(11)-eremophilen-12,8b-olide	primary_name	exact_label
21201	3b-Hydroxy-6b-(2,3-epoxy-2-methylbutanoyloxy)-7(11)-eremophilen-12,8b-olide	CHEBI:175679	3b-Hydroxy-6b-(2,3-epoxy-2-methylbutanoyloxy)-7(11)-eremophilen-12,8b-olide	primary_name	exact_label
21204	Raphanusamic acid	CHEBI:136957	raphanusamic acid	primary_name	exact_label
21207	1-(2-Furanyl)-1,3-butanedione	CHEBI:173651	1-(2-Furanyl)-1,3-butanedione	primary_name	exact_label
21209	Picraquassioside A	CHEBI:190060	Picraquassioside A	primary_name	exact_label
21212	16-Hydroxy-10-oxohexadecanoic acid	CHEBI:142246	16-hydroxy-10-oxohexadecanoic acid	primary_name	exact_label
21213	2-Butyl-1-octanol	CHEBI:84235	2-butyl-1-octanol	primary_name	exact_label
21214	Cassitoroside	CHEBI:168719	Cassitoroside	primary_name	exact_label
21215	1,8-Dihydroxy-3,5-dimethoxy-2-prenylxanthone	CHEBI:175576	1,8-Dihydroxy-3,5-dimethoxy-2-prenylxanthone	primary_name	exact_label
21217	Mangostinone	CHEBI:175012	Mangostinone	primary_name	exact_label
21218	6-Hydroxy-alpha-pyrufuran	CHEBI:174761	6-Hydroxy-alpha-pyrufuran	primary_name	exact_label
21219	6-Methoxy-alpha-pyrufuran	CHEBI:2209	6-methoxy-alpha-pyrufuran	primary_name	exact_label
21220	7-Hydroxy-6-methoxy-alpha-pyrufuran	CHEBI:168014	7-Hydroxy-6-methoxy-alpha-pyrufuran	primary_name	exact_label
21221	Moracin K	CHEBI:175135	Moracin K	primary_name	exact_label
21222	Moracin L	CHEBI:175137	Moracin L	primary_name	exact_label
21223	Moracin N	CHEBI:174237	Moracin N	primary_name	exact_label
21224	omega-Hydroxymoracin N	CHEBI:175164	omega-Hydroxymoracin N	primary_name	exact_label
21226	(3R, 6'Z)-3,4-Dihydro-8-hydroxy-3-(6-pentadecenyl)-1H-2-benzopyran-1-one	CHEBI:229944	(3R, 6'Z)-3,4-Dihydro-8-hydroxy-3-(6-pentadecenyl)-1H-2-benzopyran-1-one	primary_name	exact_label
21227	(R)-3,4-Dihydro-8-hydroxy-3-tridecyl-1H-2-benzopyran-1-one	CHEBI:231220	(R)-3,4-Dihydro-8-hydroxy-3-tridecyl-1H-2-benzopyran-1-one	primary_name	exact_label
21229	Glyinflanin H	CHEBI:85109	glyinflanin H	primary_name	exact_label
21233	Methyl 2-(methylthio)butyrate	CHEBI:165635	Methyl 2-(methylthio)butyrate	primary_name	exact_label
21234	Italipyrone	CHEBI:175198	Italipyrone	primary_name	exact_label
21236	(2S,4S)-Monatin	CHEBI:168621	(2S,4S)-Monatin	primary_name	exact_label
21238	Myristicanol A	CHEBI:176118	Myristicanol A	primary_name	exact_label
21239	Myristicanol B	CHEBI:175237	Myristicanol B	primary_name	exact_label
21240	Pantothenamide	CHEBI:178678	Pantothenamide	primary_name	exact_label
21241	4-tert-Butylphenyl salicylate	CHEBI:177408	4-tert-Butylphenyl Salicylate	primary_name	exact_label
21249	5,7-Dihydroxy-4'-methoxy-8-methylflavanone	CHEBI:174869	5,7-Dihydroxy-4'-methoxy-8-methylflavanone	primary_name	exact_label
21250	5,7-Dihydroxy-4'-methoxy-8-methylisoflavanone	CHEBI:174870	5,7-Dihydroxy-4'-methoxy-8-methylisoflavanone	primary_name	exact_label
21251	Heteroartonin A	CHEBI:169804	Heteroartonin A	primary_name	exact_label
21252	Bisbynin	CHEBI:174704	Bisbynin	primary_name	exact_label
21253	Salfredin B11	CHEBI:174191	Salfredin B11	primary_name	exact_label
21259	3'-Deaminofusarochromanone	CHEBI:179269	3'-Deaminofusarochromanone	primary_name	exact_label
21260	5-Amino-6-(4-hydroxy-2-butenoyl)-2,2-dimethyl-4-chromanone	CHEBI:174629	5-Amino-6-(4-hydroxy-2-butenoyl)-2,2-dimethyl-4-chromanone	primary_name	exact_label
21261	Tanabalin	CHEBI:171675	Tanabalin	primary_name	exact_label
21262	(3b,16b,20R)-Pregn-5-ene-3,16,20-triol 3-glucoside	CHEBI:176181	(3b,16b,20R)-Pregn-5-ene-3,16,20-triol 3-glucoside	primary_name	exact_label
21263	Balagyptin	CHEBI:192150	Balagyptin	primary_name	exact_label
21264	(all-Z)-8,11,14-Heptadecatrienal	CHEBI:177251	(all-Z)-8,11,14-Heptadecatrienal	primary_name	exact_label
21265	8,11-Heptadecadienal	CHEBI:173784	8,11-Heptadecadienal	primary_name	exact_label
21266	8-Heptadecenal	CHEBI:168594	8-heptadecenal	primary_name	exact_label
21267	7-Hydroxy-4-methylphthalide O-[arabinosyl-(1->6)-glucoside]	CHEBI:197278	7-Hydroxy-4-methylphthalide O-[arabinosyl-(1->6)-glucoside]	primary_name	exact_label
21268	2-O-alpha-D-Galactopyranosyl-1-deoxynojirimycin	CHEBI:167953	2-O-alpha-D-Galactopyranosyl-1-deoxynojirimycin	primary_name	exact_label
21270	5-Chloro-2-(3,5-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole	CHEBI:169475	5-Chloro-2-(3,5-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole	primary_name	exact_label
21272	Flupoxam	CHEBI:81818	Flupoxam	primary_name	exact_label
21273	Chinenoside II	CHEBI:192190	Chinenoside II	primary_name	exact_label
21275	Amaranthussaponin IV	CHEBI:230370	Amaranthussaponin IV	primary_name	exact_label
21276	2,3-Diethyl-5-methylpyrazine	CHEBI:193685	2,3-Diethyl-5-methylpyrazine	primary_name	exact_label
21278	Elatoside G	CHEBI:190331	Elatoside G	primary_name	exact_label
21279	Gibberellin A100	CHEBI:175680	Gibberellin A100	primary_name	exact_label
21280	Gibberellin A102	CHEBI:175857	Gibberellin A102	primary_name	exact_label
21281	Gibberellin A95	CHEBI:175223	Gibberellin A95	primary_name	exact_label
21282	Koryoginsenoside R1	CHEBI:192885	Koryoginsenoside R1	primary_name	exact_label
21284	Lucyoside K	CHEBI:192018	Lucyoside K	primary_name	exact_label
21285	Smilanippin A	CHEBI:176302	Smilanippin A	primary_name	exact_label
21289	Quercetin 3-beta-laminaribioside	CHEBI:177937	Quercetin 3-beta-laminaribioside	primary_name	exact_label
21291	Prenyl arabinosyl-(1->6)-glucoside	CHEBI:168457	Prenyl arabinosyl-(1->6)-glucoside	primary_name	exact_label
21294	Secoeremopetasitolide B	CHEBI:175963	Secoeremopetasitolide B	primary_name	exact_label
21295	Secoeremopetasitolide A	CHEBI:175702	Secoeremopetasitolide A	primary_name	exact_label
21298	25-Acetylvulgaroside	CHEBI:169802	25-Acetylvulgaroside	primary_name	exact_label
21299	24,25-Diacetylvulgaroside	CHEBI:175926	24,25-Diacetylvulgaroside	primary_name	exact_label
21301	24-Acetyl- 25-cinnamoylvulgaroside	CHEBI:172772	24-Acetyl- 25-cinnamoylvulgaroside	primary_name	exact_label
21303	Na-p-Hydroxycoumaroyltryptophan	CHEBI:175475	Na-p-Hydroxycoumaroyltryptophan	primary_name	exact_label
21305	18-Nor-4(19),8,11,13-abietatetraene	CHEBI:192731	18-Nor-4(19),8,11,13-abietatetraene	primary_name	exact_label
21306	Alectrol	CHEBI:2565	Alectrol	primary_name	exact_label
21307	Ustiloxin B	CHEBI:167111	ustiloxin B	primary_name	exact_label
21315	Foeniculoside VIII	CHEBI:172572	Foeniculoside VIII	primary_name	exact_label
21319	2,3-Dihydro-3-hydroxy-6-methoxy-2,2-dimethyl-4H-1-benzopyran-4-one	CHEBI:174140	2,3-Dihydro-3-hydroxy-6-methoxy-2,2-dimethyl-4H-1-benzopyran-4-one	primary_name	exact_label
21320	Garciduol A	CHEBI:169872	Garciduol A	primary_name	exact_label
21321	Garciduol B	CHEBI:192465	Garciduol B	primary_name	exact_label
21322	(S)-8-Prenylphaseollinisoflavan	CHEBI:175140	(S)-8-Prenylphaseollinisoflavan	primary_name	exact_label
21326	6''-Acetylliquiritin	CHEBI:231196	6''-Acetylliquiritin	primary_name	exact_label
21327	Gancaonin X	CHEBI:174551	Gancaonin X	primary_name	exact_label
21329	Valeracetate	CHEBI:173999	Valeracetate	primary_name	exact_label
21341	Khelmarin D	CHEBI:190059	Khelmarin D	primary_name	exact_label
21345	3-Methylellagic acid 2-(4-galactosylglucoside)	CHEBI:172786	3-Methylellagic acid 2-(4-galactosylglucoside)	primary_name	exact_label
21390	Gymnodimine	CHEBI:144404	Gymnodimine	primary_name	exact_label
21456	3-Methyl-2-oxopentanoic acid	CHEBI:35932	3-methyl-2-oxovaleric acid	primary_name	exact_synonym
21916	3-Mercaptopropanoic acid	CHEBI:44111	3-mercaptopropanoic acid	primary_name	exact_label
21918	Dimethyl adipate	CHEBI:34715	Dimethyl adipate	primary_name	exact_label
21945	beta-D-Galactose	CHEBI:27667	beta-D-galactose	primary_name	exact_label
21947	beta-Lactose	CHEBI:36218	beta-lactose	primary_name	exact_label
21948	1-Methyladenosine	CHEBI:16020	1-methyladenosine	primary_name	exact_label
21954	3-Hydroxybutanoic acid	CHEBI:20067	3-hydroxybutyric acid	primary_name	exact_synonym
21955	3-Methyl-L-histidine	CHEBI:70959	3-methylhistidine	chebi_synonym	exact_label
21962	Estrone sulfate	CHEBI:17474	estrone 3-sulfate	chebi_synonym	exact_label
21964	Adenosine monophosphate	CHEBI:16027	adenosine 5'-monophosphate	chebi_synonym	exact_synonym
21965	Androstenedione	CHEBI:16422	androst-4-ene-3,17-dione	chebi_synonym	exact_label
21966	Dehydroepiandrosterone	CHEBI:28689	dehydroepiandrosterone	primary_name	exact_label
21967	Cytidine	CHEBI:17562	cytidine	primary_name	exact_label
21970	Aminoadipic acid	CHEBI:37024	2-aminoadipic acid	chebi_synonym	exact_label
21972	Creatinine	CHEBI:16737	creatinine	primary_name	exact_label
21974	GDP-L-fucose	CHEBI:17009	GDP-L-fucose	primary_name	exact_label
21975	ADP	CHEBI:16761	ADP	primary_name	exact_label
21977	Pyridoxamine	CHEBI:16410	pyridoxamine	primary_name	exact_label
21978	Pyridoxal 5'-phosphate	CHEBI:18405	pyridoxal 5'-phosphate	primary_name	exact_label
21979	Pyridoxamine 5'-phosphate	CHEBI:18335	pyridoxamine 5'-phosphate	primary_name	exact_label
21980	Calcitriol	CHEBI:17823	calcitriol	primary_name	exact_label
21982	Equol	CHEBI:34741	equol	primary_name	exact_label
21986	Enterodiol	CHEBI:81556	Enterodiol	primary_name	exact_label
22030	2-Hydroxybutyric acid	CHEBI:1148	2-hydroxybutyric acid	primary_name	exact_label
22032	(R)-3-Hydroxybutyric acid	CHEBI:17066	(R)-3-hydroxybutyric acid	primary_name	exact_label
22033	Deoxyuridine	CHEBI:16450	2'-deoxyuridine	chebi_synonym	exact_label
22035	Cortexolone	CHEBI:86600	cortexolone	primary_name	exact_label
22037	4-Pyridoxic acid	CHEBI:17405	4-pyridoxic acid	primary_name	exact_label
22040	(S)-3-Hydroxyisobutyric acid	CHEBI:37373	(S)-3-hydroxyisobutyric acid	primary_name	exact_label
22048	Argininosuccinic acid	CHEBI:184023	Argininosuccinic acid	primary_name	exact_label
22049	Bilirubin	CHEBI:16990	bilirubin IXalpha	primary_name	exact_synonym
22060	beta-D-Glucuronic acid	CHEBI:28860	beta-D-glucuronic acid	primary_name	exact_label
22063	Glucosylceramide	CHEBI:36500	glucosylceramide	primary_name	exact_label
22068	Methylmalonic acid	CHEBI:30860	methylmalonic acid	primary_name	exact_label
22075	Nicotinamide ribotide	CHEBI:231660	beta-Nicotinamide mononucleotide	chebi_synonym	exact_label
22077	Sepiapterin	CHEBI:16095	sepiapterin	primary_name	exact_label
22083	Pregnenolone	CHEBI:16581	pregnenolone	primary_name	exact_label
22085	Thymine	CHEBI:17821	thymine	primary_name	exact_label
22098	3b-Hydroxy-5-cholenoic acid	CHEBI:89234	3b-Hydroxy-5-cholenoic acid	primary_name	exact_label
22103	16beta-Hydroxyestrone	CHEBI:87628	16beta-hydroxyestrone	primary_name	exact_label
22107	2-Hydroxy-3-methylpentanoic acid	CHEBI:133083	2-hydroxy-3-methylpentanoic acid	primary_name	exact_label
22108	18-Hydroxycorticosterone	CHEBI:16485	18-hydroxycorticosterone	primary_name	exact_label
22110	2-Hydroxyadipic acid	CHEBI:17023	2-hydroxyadipic acid	primary_name	exact_label
22114	3-Hydroxysuberic acid	CHEBI:70766	3-hydroxysuberic acid	primary_name	exact_label
22120	18-Oxocortisol	CHEBI:89213	18-oxocortisol	primary_name	exact_label
22122	16alpha-Hydroxyestrone	CHEBI:776	16alpha-hydroxyestrone	primary_name	exact_label
22127	3a,7a,12a,19-Tetrahydroxy-5b-cholanoic acid	CHEBI:230917	3a,7a,12a,19-Tetrahydroxy-5b-cholanoic acid	primary_name	exact_label
22131	3-Hydroxyadipic acid	CHEBI:89205	3-Hydroxyadipic acid	primary_name	exact_label
22133	16beta-Hydroxyestradiol	CHEBI:87620	16beta-hydroxyestradiol	primary_name	exact_label
22136	3-Hydroxysebacic acid	CHEBI:89182	3-hydroxysebacic acid	primary_name	exact_label
22138	16alpha-Hydroxydehydroisoandrosterone	CHEBI:27771	16alpha-hydroxydehydroepiandrosterone	chebi_synonym	exact_label
22143	2,4-Dihydroxybutanoic acid	CHEBI:86348	2,4-dihydroxybutanoic acid	primary_name	exact_label
22156	3-(3-Hydroxyphenyl)propanoic acid	CHEBI:1427	3-(3-hydroxyphenyl)propanoic acid	primary_name	exact_label
22160	2-Methylcitric acid	CHEBI:30835	2-methylcitric acid	primary_name	exact_label
22168	3-Hydroxydodecanoic acid	CHEBI:36206	3-hydroxylauric acid	primary_name	exact_synonym
22172	7-Ketodeoxycholic acid	CHEBI:11893	3alpha,12alpha-dihydroxy-7-oxo-5beta-cholanate	chebi_synonym	exact_label
22174	3-Hexenedioic acid	CHEBI:87166	3-hexenedioic acid	primary_name	exact_label
22175	3-Hydroxytetradecanedioic acid	CHEBI:89276	3-Hydroxytetradecanedioic acid	primary_name	exact_label
22177	2-Ethylhydracrylic acid	CHEBI:82956	2-ethylhydracrylic acid	primary_name	exact_label
22178	3-Oxoadipic acid	CHEBI:37440	3-oxoadipic acid	primary_name	exact_label
22180	3,7-Dihydroxy-12-oxocholanoic acid	CHEBI:11901	3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanate	chebi_synonym	exact_label
22185	16-Ketoestradiol	CHEBI:34165	16-Ketoestradiol	primary_name	exact_label
22186	2-Hydroxy-3-methylbutyric acid	CHEBI:60645	2-hydroxy-3-methylbutyric acid	primary_name	exact_label
22192	3-Hydroxydodecanedioic acid	CHEBI:145961	3-hydroxydodecanedioic acid	primary_name	exact_label
22196	18-Hydroxycortisol	CHEBI:89455	18-hydroxycortisol	primary_name	exact_label
22199	2-Methylglutaric acid	CHEBI:68567	2-methylglutaric acid	primary_name	exact_label
22200	2-Hydroxydecanedioic acid	CHEBI:89312	2-Hydroxydecanedioic acid	primary_name	exact_label
22203	3-Hydroxyglutaric acid	CHEBI:39980	3-hydroxyglutaric acid	primary_name	exact_label
22213	alpha-Tetrasaccharide	CHEBI:190838	Alpha-Tetrasaccharide	primary_name	exact_label
22216	5a-Tetrahydrocorticosterone	CHEBI:89328	5a-Tetrahydrocorticosterone	primary_name	exact_label
22217	cis-4-Hydroxycyclohexylacetic acid	CHEBI:89344	cis-4-Hydroxycyclohexylacetic acid	primary_name	exact_label
22223	Biopterin	CHEBI:15373	biopterin	primary_name	exact_label
22224	5-Hydroxymethyluracil	CHEBI:16964	5-hydroxymethyluracil	primary_name	exact_label
22225	6-Dimethylaminopurine	CHEBI:60281	N(6),N(6)-dimethyladenine	chebi_synonym	exact_label
22233	4E,15Z-Bilirubin IXa	CHEBI:72719	4E,15Z-bilirubin IXa	primary_name	exact_label
22234	Aspartylglycosamine	CHEBI:17261	N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine	chebi_synonym	exact_label
22239	5,6-Dihydrouridine	CHEBI:23774	dihydrouridine	primary_name	exact_synonym
22247	N-Acetyl-L-phenylalanine	CHEBI:16259	N-acetyl-L-phenylalanine	primary_name	exact_label
22250	Chenodeoxycholic acid	CHEBI:16755	chenodeoxycholic acid	primary_name	exact_label
22253	3-Methylglutaconic acid	CHEBI:144330	3-methylglutaconic acid	primary_name	exact_label
22256	5-Hydroxyhexanoic acid	CHEBI:131434	5-hydroxyhexanoic acid	primary_name	exact_label
22257	5a-Tetrahydrocortisol	CHEBI:89627	5a-Tetrahydrocortisol	primary_name	exact_label
22260	5-Dodecenoic acid	CHEBI:83044	5-dodecenoic acid	primary_name	exact_label
22265	Arabinonic acid	CHEBI:33509	arabinonic acid	primary_name	exact_label
22273	5-Androstenetriol	CHEBI:89531	5-Androstenetriol	primary_name	exact_label
22280	L-Alloisoleucine	CHEBI:43433	L-alloisoleucine	primary_name	exact_label
22285	Galactonic acid	CHEBI:24149	galactonic acid	primary_name	exact_label
22300	Coprocholic acid	CHEBI:85674	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oate(1-)	chebi_synonym	exact_synonym
22301	cis-4-Decenedioic acid	CHEBI:89730	cis-4-Decenedioic acid	primary_name	exact_label
22304	CE(18:2(9Z,12Z))	CHEBI:41509	cholesteryl linoleate	chebi_synonym	exact_label
22306	Erythronic acid	CHEBI:37654	erythronic acid	primary_name	exact_label
22309	Glutaconic acid	CHEBI:24309	glutaconic acid	primary_name	exact_label
22310	Ethylmalonic acid	CHEBI:741548	ethylmalonic acid	primary_name	exact_label
22311	Dodecanedioic acid	CHEBI:4676	dodecanedioic acid	primary_name	exact_label
